Unique Skill Weapon,Name,AtkId,Phys MV,Magic MV,Fire MV,Ltng MV,Holy MV,Stam Dmg MV,Status MV,Weapon Buff MV,Poise Dmg MV,Atk Repel MV,StaminaCost,PhysAtkAttribute,Shield Chip,disableGuard,DamageLevel,dmgLevel_vsPlayer,ignoreDmgCount,AtkPhys,AtkMag,AtkFire,AtkLtng,AtkHoly,AtkStam,AtkSuperArmor,isAddBaseAtk,overwriteAttackElementCorrectId,isDisableBothHandsAtkBonus,IsArrowAtk,subCategory1,subCategory2,subCategory3,subCategory4,spEffectId0,spEffectId1,spEffectId2,spEffectId3,spEffectId4,PvP Dmg Mult,PvP Stam Dmg Mult,PvP Poise Dmg Mult
,Ground Slam - Tush (Lacking FP),300000795,0,0,0,0,0,0,0,0,0,0,52,Strike,0,FALSE,3,0,FALSE,120,0,0,0,0,90,18,TRUE,51010,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
,Ground Slam - Shockwave (Lacking FP),300000796,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,60,9,TRUE,51010,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
,Earthshaker [1],300000320,100,100,100,100,100,100,100,100,100,999,25,253,0,FALSE,2,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
,Earthshaker [2],300000321,60,60,60,60,60,60,50,100,60,999,8,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
,Earthshaker - Shockwave,300000322,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,3,0,FALSE,120,0,0,0,0,90,30,TRUE,51010,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
,Earthshaker R2,300000323,140,140,140,140,140,140,100,100,140,140,35,253,0,FALSE,7,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
,Earthshaker (Lacking FP),300000325,80,80,80,80,80,80,100,100,80,999,30,253,0,FALSE,1,0,TRUE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
,Earthshaker (Lacking FP),300000326,40,40,40,40,40,40,50,100,40,999,15,253,0,FALSE,1,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
,Earthshaker - Shockwave (Lacking FP),300000327,0,0,0,0,0,0,0,0,0,0,0,Standard,0,FALSE,1,0,FALSE,85,0,0,0,0,45,0,TRUE,51010,TRUE,FALSE,Weapon Skill,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
,Earthshaker R2 (Lacking FP),300000328,100,100,100,100,100,100,100,100,100,100,45,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,Weapon Skill,-,-,-,6906,-1,-1,-1,-1,0.8,1.25,2.7
,Hoarah Loux's Earthshaker - Slam 1,300000880,0,0,0,0,0,0,0,0,0,0,25,Standard,0,FALSE,3,0,FALSE,220,0,0,0,0,45,20,TRUE,51010,TRUE,FALSE,Weapon Skill,-,-,-,6902,-1,-1,-1,-1,0.8,1.25,2.7
,Hoarah Loux's Earthshaker - Slam 2,300000881,0,0,0,0,0,0,0,0,0,0,25,Standard,0,FALSE,4,0,FALSE,250,0,0,0,0,45,20,TRUE,51010,TRUE,FALSE,Weapon Skill,-,-,-,6902,-1,-1,-1,-1,0.8,1.25,2.7
,Hoarah Loux's Earthshaker - Roar Tick,300000882,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,FALSE,0,0,0,0,0,5,1,TRUE,51010,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
,Hoarah Loux's Earthshaker - Roar Tick,300000883,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,FALSE,0,0,0,0,0,5,1,TRUE,51010,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
,Hoarah Loux's Earthshaker - Initial Roar,300000884,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,FALSE,0,0,0,0,0,5,15,TRUE,51010,TRUE,FALSE,Weapon Skill,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
,War Cry - Roar,300000120,0,0,0,0,0,0,0,0,0,0,20,Standard,0,FALSE,2,0,FALSE,0,0,0,0,0,66,6,TRUE,51010,TRUE,FALSE,-,-,-,-,6904,-1,-1,-1,-1,0.8,1.25,2.7
,War Cry - Roar (Lacking FP),300000121,0,0,0,0,0,0,0,0,0,0,40,Standard,0,FALSE,0,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,TRUE,FALSE,-,-,-,-,-1,-1,-1,-1,-1,0.8,1.25,2.7
,[Straight Sword] War Cry 1h R2 #1,300200981,135,135,135,135,135,140,100,100,200,140,30,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.2
,[Straight Sword] War Cry Charged 1h R2 #1 (Tick),300200982,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Straight Sword] War Cry Charged 1h R2 #1 (Tick),300200983,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Straight Sword] War Cry Charged 1h R2 #1,300200980,175,175,175,175,175,250,200,100,600,400,45,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.75
,[Straight Sword] War Cry 1h R2 #2,300200985,135,135,135,135,135,140,100,100,200,140,30,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.2
,[Straight Sword] War Cry Charged 1h R2 #2 (Tick),300200986,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Straight Sword] War Cry Charged 1h R2 #2,300200984,178,178,178,178,178,250,200,100,600,400,45,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.75
,[Straight Sword] War Cry 2h R2 #1,300200988,145,145,145,145,145,160,100,100,240,170,36,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.2
,[Straight Sword] War Cry Charged 2h R2 #1 (Tick),300200989,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Straight Sword] War Cry Charged 2h R2 #1 (Tick),300200990,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Straight Sword] War Cry Charged 2h R2 #1,300200987,185,185,185,185,185,300,200,100,660,500,54,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.75
,[Straight Sword] War Cry 2h R2 #2,300200992,145,145,145,145,145,160,100,100,240,170,36,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.2
,[Straight Sword] War Cry Charged 2h R2 #2 (Tick),300200993,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Straight Sword] War Cry Charged 2h R2 #2,300200991,188,188,188,188,188,300,200,100,660,500,54,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.75
,[Light Greatsword] War Cry 1h R2 #1,306700981,135,135,135,135,135,140,100,100,200,140,30,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.2
,[Light Greatsword] War Cry Charged 1h R2 #1 (Tick),306700982,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Light Greatsword] War Cry Charged 1h R2 #1 (Tick),306700983,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Light Greatsword] War Cry Charged 1h R2 #1,306700980,175,175,175,175,175,250,200,100,600,400,45,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.75
,[Light Greatsword] War Cry 1h R2 #2,306700985,135,135,135,135,135,140,100,100,200,140,30,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.2
,[Light Greatsword] War Cry Charged 1h R2 #2 (Tick),306700986,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Light Greatsword] War Cry Charged 1h R2 #2,306700984,178,178,178,178,178,250,200,100,600,400,45,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.75
,[Light Greatsword] War Cry 2h R2 #1,306700988,145,145,145,145,145,160,100,100,240,170,36,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.2
,[Light Greatsword] War Cry Charged 2h R2 #1 (Tick),306700989,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Light Greatsword] War Cry Charged 2h R2 #1 (Tick),306700990,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Light Greatsword] War Cry Charged 2h R2 #1,306700987,185,185,185,185,185,300,200,100,660,500,54,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.75
,[Light Greatsword] War Cry 2h R2 #2,306700992,145,145,145,145,145,160,100,100,240,170,36,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.2
,[Light Greatsword] War Cry Charged 2h R2 #2 (Tick),306700993,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Light Greatsword] War Cry Charged 2h R2 #2,306700991,188,188,188,188,188,300,200,100,660,500,54,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.75
,[Greatsword] War Cry 1h R2 #1,300300981,135,135,135,135,135,140,100,100,200,140,35,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.81
,[Greatsword] War Cry Charged 1h R2 #1 (Tick),300300982,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Greatsword] War Cry Charged 1h R2 #1 (Tick),300300983,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Greatsword] War Cry Charged 1h R2 #1,300300980,190,190,190,190,190,300,200,100,600,400,50,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,3.38
,[Greatsword] War Cry 1h R2 #2,300300985,135,135,135,135,135,140,100,100,200,140,35,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.81
,[Greatsword] War Cry Charged 1h R2 #2 (Tick),300300986,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Greatsword] War Cry Charged 1h R2 #2,300300984,195,195,195,195,195,300,200,100,600,400,50,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,3.38
,[Greatsword] War Cry 2h R2 #1,300300988,150,150,150,150,150,160,100,100,240,170,42,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.81
,[Greatsword] War Cry Charged 2h R2 #1 (Tick),300300989,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Greatsword] War Cry Charged 2h R2 #1 (Tick),300300990,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Greatsword] War Cry Charged 2h R2 #1,300300987,205,205,205,205,205,360,200,100,660,500,60,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,3.38
,[Greatsword] War Cry 2h R2 #2,300300992,150,150,150,150,150,160,100,100,240,170,42,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.81
,[Greatsword] War Cry Charged 2h R2 #2 (Tick),300300993,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Greatsword] War Cry Charged 2h R2 #2,300300991,210,210,210,210,210,360,200,100,660,500,60,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,3.38
,[Colossal Sword] War Cry 1h R2 #1,300400981,135,135,135,135,135,140,100,100,200,140,40,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,3.85
,[Colossal Sword] War Cry Charged 1h R2 #1 (Tick),300400982,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Colossal Sword] War Cry Charged 1h R2 #1 (Tick),300400983,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Colossal Sword] War Cry Charged 1h R2 #1,300400980,195,195,195,195,195,240,300,100,600,400,55,253,0,FALSE,6,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.91
,[Colossal Sword] War Cry 1h R2 #2,300400985,135,135,135,135,135,140,100,100,200,140,45,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,3.85
,[Colossal Sword] War Cry Charged 1h R2 #2 (Tick),300400986,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Colossal Sword] War Cry Charged 1h R2 #2,300400984,200,200,200,200,200,240,300,100,600,400,55,253,0,FALSE,9,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.91
,[Colossal Sword] War Cry 2h R2 #1,300400988,140,140,140,140,140,160,100,100,240,170,48,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,3.85
,[Colossal Sword] War Cry Charged 2h R2 #1 (Tick),300400989,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Colossal Sword] War Cry Charged 2h R2 #1 (Tick),300400990,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Colossal Sword] War Cry Charged 2h R2 #1,300400987,205,205,205,205,205,280,300,100,660,500,66,253,0,FALSE,6,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.91
,[Colossal Sword] War Cry 2h R2 #2,300400992,140,140,140,140,140,160,100,100,240,170,54,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,3.85
,[Colossal Sword] War Cry Charged 2h R2 #2 (Tick),300400993,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Colossal Sword] War Cry Charged 2h R2 #2,300400991,210,210,210,210,210,280,300,100,660,500,66,253,0,FALSE,9,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.91
,[Curved Sword] War Cry 1h R2 #1,300700981,135,135,135,135,135,140,100,100,200,140,30,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] War Cry Charged 1h R2 #1 (Tick),300700982,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Curved Sword] War Cry Charged 1h R2 #1 (Tick),300700983,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Curved Sword] War Cry Charged 1h R2 #1,300700980,175,175,175,175,175,250,200,100,600,400,45,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] War Cry 1h R2 #2,300700985,135,135,135,135,135,140,100,100,200,140,30,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] War Cry Charged 1h R2 #2 (Tick),300700986,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Curved Sword] War Cry Charged 1h R2 #2,300700984,178,178,178,178,178,250,200,100,600,400,45,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] War Cry 2h R2 #1,300700988,145,145,145,145,145,160,100,100,240,170,36,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] War Cry Charged 2h R2 #1 (Tick),300700989,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Curved Sword] War Cry Charged 2h R2 #1 (Tick),300700990,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Curved Sword] War Cry Charged 2h R2 #1,300700987,185,185,185,185,185,300,200,100,660,500,54,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.75
,[Curved Sword] War Cry 2h R2 #2,300700992,145,145,145,145,145,160,100,100,240,170,36,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.2
,[Curved Sword] War Cry Charged 2h R2 #2 (Tick),300700993,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,-1,-1,-1,-1,-1,1,1.25,1.35
,[Curved Sword] War Cry Charged 2h R2 #2,300700991,188,188,188,188,188,300,200,100,660,500,54,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.75
,[Curved Greatsword] War Cry 1h R2 #1,300800981,135,135,135,135,135,140,100,100,200,140,35,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.81
,[Curved Greatsword] War Cry Charged 1h R2 #1 (Tick),300800982,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,1,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Curved Greatsword] War Cry Charged 1h R2 #1 (Tick),300800983,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Curved Greatsword] War Cry Charged 1h R2 #1,300800980,190,190,190,190,190,300,200,100,600,400,50,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,3.04
,[Curved Greatsword] War Cry 1h R2 #2,300800985,135,135,135,135,135,140,100,100,200,140,35,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,2.81
,[Curved Greatsword] War Cry Charged 1h R2 #2 (Tick),300800986,0,0,0,0,0,0,0,0,0,0,0,Strike,0,FALSE,2,0,TRUE,0,0,0,0,0,20,1,TRUE,-1,FALSE,FALSE,-,Roar Attack,-,-,-1,-1,-1,-1,-1,1,1.25,1.35
,[Curved Greatsword] War Cry Charged 1h R2 #2,300800984,195,195,195,195,195,300,200,100,600,400,50,253,0,FALSE,3,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,Charged R2,Roar Attack,-,-,6906,-1,-1,-1,-1,1,1.25,3.04
,[Curved Greatsword] War Cry 2h R2 #1,300800988,150,150,150,150,150,160,100,100,240,170,42,253,0,FALSE,2,0,FALSE,0,0,0,0,0,0,0,FALSE,-1,FALSE,FALSE,-,Roar Attack,-,2h Attack,6906,-1,-1,-1,-1,1,1.25,2.81
